Price,Close,High,Low,Open,Volume
Ticker,V,V,V,V,V
Date,,,,,
2010-01-04,19.751951217651367,19.89313201074118,19.59956486697257,19.720577708075854,20180000
2010-01-05,19.525625228881836,19.61526461980912,19.272395531011743,19.563723124093126,25833600
2010-01-06,19.263429641723633,19.51441957119209,19.249984332731596,19.498732807458374,16254000
2010-01-07,19.44270133972168,19.496484265869093,19.1715435453293,19.26566409351937,27841200
2010-01-08,19.496484756469727,19.58388265480666,19.323930413779188,19.45614713341203,11907200
2010-01-11,19.440458297729492,19.707134872211963,19.31048133623986,19.610772877966653,12912000
2010-01-12,19.348573684692383,19.507684384281987,19.23876640910039,19.402358305565453,12842000
2010-01-13,19.527856826782227,19.54130213022934,19.261180243559032,19.375470452044446,13428800
2010-01-14,19.5950927734375,19.61526073479384,19.384440502939725,19.489766638188613,18379600
2010-01-15,19.30376434326172,19.617501279960848,19.2544626048153,19.604055973013192,21295200
2010-01-19,19.686965942382812,19.812461710794587,19.20515595318267,19.310482056604133,15239600
2010-01-20,19.59061050415039,19.662321663084906,19.341862047593096,19.648876355074965,12771200
2010-01-21,18.925033569335938,19.69817098562446,18.851082692251452,19.597326082772074,28140800
2010-01-22,18.539587020874023,18.911587983693313,18.2953198555822,18.83091274650778,29776400
2010-01-25,18.382722854614258,18.781616243963235,18.24378345951398,18.689737132015832,16147200
2010-01-26,18.18551254272461,18.49700793224435,18.14965612190564,18.230331359020074,12437600
2010-01-27,18.80402183532715,18.853321848603954,18.064499409708173,18.12500498175093,19335200
2010-01-28,18.521652221679688,18.931750913199,18.243771897852064,18.90485860712756,13070800
2010-01-29,18.382722854614258,19.04381169257028,18.346868133524378,18.510458397380265,20281600
2010-02-01,18.748001098632812,18.992266597625786,18.42081718424828,18.44098685199487,16098000
2010-02-02,18.82642936706543,18.929514000472484,18.712139176009064,18.882453735855876,14441600
2010-02-03,18.71662139892578,18.93399623530161,18.39840337709204,18.87797186344096,32197600
2010-02-04,18.611303329467773,19.31272808760365,18.555278938602104,19.1043172851942,66486800
2010-02-05,18.501487731933594,18.792815145024946,18.048811566533804,18.67180229849753,38687200
2010-02-08,18.611303329467773,18.90935178947932,18.501494292366374,18.577688353002625,23966800
2010-02-09,18.660598754882812,18.853322748706354,18.5328632436024,18.75472100771704,17968000
2010-02-10,18.771690368652344,18.832288606790033,18.60336459295618,18.738024871053444,14572800
2010-02-11,19.108346939086914,19.124057280453137,18.68416600990011,18.805360805710453,18044800
2010-02-12,19.027555465698242,19.06346580539318,18.7739451127249,18.96471408353134,22114800
2010-02-16,19.274438858032227,19.28790609561995,19.121823293002823,19.128557767946564,16065600
2010-02-17,19.395620346069336,19.422553090370492,19.24749453315941,19.303603132896225,14976800
2010-02-18,19.51680564880371,19.626777971437125,19.30134893592493,19.30134893592493,15289200
2010-02-19,19.483150482177734,19.52130563302499,19.18689713102045,19.301359158964914,13672000
2010-02-22,19.50559425354004,19.69636314841655,19.483149444014575,19.537014932117415,11572800
2010-02-23,19.328292846679688,19.658210005404843,19.314825617130584,19.530282454630143,19129200
2010-02-24,19.21831703186035,19.438263497000353,19.020815376531527,19.350734218092235,16210000
2010-02-25,19.12854766845703,19.175678694380437,18.794139127102294,19.020818386132927,14140800
2010-02-26,19.139768600463867,19.23852030112875,19.08141516713472,19.20709961678972,12476400
2010-03-01,19.485393524169922,19.51232626719401,19.139764360704017,19.18914020009893,13495200
2010-03-02,19.402355194091797,19.521306876678118,19.357468994386636,19.48539654707498,12901200
2010-03-03,19.480907440185547,19.572924657735626,19.355223006433647,19.436019530881776,13658000
2010-03-04,19.53476905822754,19.626786265599204,19.330532946158787,19.52579147735983,14576800
2010-03-05,19.864696502685547,19.875917199418122,19.548243060820667,19.61557409041296,19503600
2010-03-08,20.34048843383789,20.407819436699263,19.770424869786826,19.85122138830106,31258400
2010-03-09,20.232765197753906,20.573904794647962,20.16767900439079,20.25520829939318,36690800
2010-03-10,20.540246963500977,20.60533318119179,20.098112387821242,20.14075378318454,28438800
2010-03-11,20.814041137695312,20.93523589216026,20.378639663097022,20.41679309164204,55125200
2010-03-12,20.928512573242188,21.01379704826584,20.793852244989434,20.910557406195426,28641200
2010-03-15,20.739988327026367,20.90606934042749,20.450467681320987,20.843227968454034,20734000
2010-03-16,20.56941795349121,20.852205843626685,20.502086932692627,20.800585166041238,19068000
2010-03-17,20.537996292114258,20.739987632622377,20.477398033812367,20.67490143888649,14785200
2010-03-18,20.228275299072266,20.607570047575916,20.217054604541296,20.535751095841977,18766000
2010-03-19,19.938758850097656,20.367429538880202,19.905095047145508,19.938758850097656,24224000
2010-03-22,20.028535842895508,20.14299792615372,19.790635802511307,19.837766845664813,16674400
2010-03-23,20.19461441040039,20.2664333724734,20.030776493512427,20.086885111141314,13516400
2010-03-24,19.918556213378906,20.185633740400974,19.882645881682322,20.10932514169516,15611600
2010-03-25,20.291118621826172,20.598592709959902,20.0846376348698,20.127280726572565,20353600
2010-03-26,20.25520133972168,20.479635703596713,20.120541063856322,20.362930587792953,13536000
2010-03-29,20.25295639038086,20.459437305205384,20.23051329659293,20.327020140949497,11134400
2010-03-30,20.42353630065918,20.612060429223245,20.275408731959633,20.304586308260554,16330800
2010-03-31,20.43026351928711,20.69285136097862,20.31580149381955,20.356199755025827,12504400
2010-04-01,20.771408081054688,20.778140840278482,20.49310814294603,20.576149502070226,17464400
2010-04-05,20.753456115722656,20.917292323099662,20.670414743791024,20.883628521788737,15363200
2010-04-06,20.737741470336914,20.946465556674383,20.605324267544923,20.654700115626724,13813600
2010-04-07,20.358448028564453,20.76018588522467,20.34049286225252,20.76018588522467,14750400
2010-04-08,20.533504486083984,20.66592168350371,20.311314891029078,20.34722521992213,10770000
2010-04-09,20.764671325683594,20.784871313432124,20.569414480473778,20.634500666309947,9567200
2010-04-12,20.915048599243164,20.982377912194128,20.760188268547477,20.88362791073956,9323200
2010-04-13,20.82526969909668,21.049704115452116,20.68387663322029,20.964419653664585,11436000
2010-04-14,21.15519142150879,21.195589690399345,20.840982853726583,20.90831387264382,17329200
2010-04-15,21.197830200195312,21.379623244039053,21.081125055668586,21.177631924378634,20639200
2010-04-16,21.063182830810547,21.301084625581076,20.827527573353613,21.11480353232956,18766400
2010-04-19,20.899341583251953,21.137241609036444,20.66592949412593,20.917295042185206,12586400
2010-04-20,21.10805892944336,21.117034799864214,20.760184876325937,21.018284814545428,9090400
