Price,Close,High,Low,Open,Volume
Ticker,MA,MA,MA,MA,MA
Date,,,,,
2010-01-04,23.6811580657959,23.8065524711367,23.610162846189315,23.787190138516724,9321000
2010-01-05,23.611080169677734,23.784419619119586,23.33170866633091,23.773356184705705,12906000
2010-01-06,23.576950073242188,23.639684903716184,23.29464685539736,23.639684903716184,10785000
2010-01-07,23.422883987426758,23.438567695922817,23.154418595546677,23.377678728673942,11273000
2010-01-08,23.43118667602539,23.517907215735992,23.22084234073887,23.27896338504707,8635000
2010-01-11,23.04555320739746,23.558496449661835,22.868422171130177,23.485615517639953,11171000
2010-01-12,23.03264808654785,23.335248913256553,22.931167614846203,23.026190190358346,8595000
2010-01-13,23.631380081176758,23.639683841181817,23.03263833703569,23.23098892726463,8585000
2010-01-14,24.03084945678711,24.15631735388821,23.479158827069924,23.64060616531692,12433000
2010-01-15,24.231037139892578,24.529023969089348,24.037300390094448,24.15354243997333,19419000
2010-01-19,24.424781799316406,24.89805563533804,24.143400655017825,24.21720540109254,14633000
2010-01-20,24.299314498901367,24.553940263186604,24.18952855072116,24.26425711168856,10211000
2010-01-21,23.849103927612305,24.632358407687533,23.6276896874992,24.314074007814224,14131000
2010-01-22,23.230985641479492,24.077896896804944,23.16363879644395,23.74577469788173,13251000
2010-01-25,23.290035247802734,23.45425051454184,22.924701458170603,23.377677841702145,10811000
2010-01-26,22.935766220092773,23.352763066826455,22.884103080813595,23.250358841571312,11194000
2010-01-27,23.64797592163086,23.657201731218418,22.91177285719028,23.034474541025876,10066000
2010-01-28,23.013273239135742,23.797450079041305,22.679306761784137,23.645226739686997,16120000
2010-01-29,23.054780960083008,23.538202696913675,22.980054155298667,23.171023047446223,15042000
2010-02-01,23.37950897216797,23.664579957048122,23.16455272734852,23.168244458630138,9329000
2010-02-02,23.300182342529297,23.645218625974934,23.230989619357736,23.635994571886503,13404000
2010-02-03,22.840744018554688,23.433027827187278,22.792770847767564,23.290032127856872,17961000
2010-02-04,20.49098777770996,21.729062860526472,20.378435657421566,21.619278660523456,108380000
2010-02-05,20.364595413208008,20.794509904535428,20.033396956914576,20.794509904535428,58136000
2010-02-08,20.886760711669922,21.076809280307785,20.312006498652313,20.388579158117196,28165000
2010-02-09,20.614608764648438,21.094340531202114,20.573093481780447,21.089728504058595,16486000
2010-02-10,20.932889938354492,21.02145457099128,20.45315824624094,20.45315824624094,18326000
2010-02-11,21.126625061035156,21.1533804430736,20.740995630947108,20.93288829270681,12221000
2010-02-12,20.801883697509766,21.01130416099613,20.725311046714705,21.01130416099613,14838000
2010-02-16,20.7852783203125,21.050051897283364,20.711473587549232,20.90521035118645,17568000
2010-02-17,20.741910934448242,20.854462986037863,20.612753130926233,20.812947726385346,12500000
2010-02-18,20.480844497680664,20.693032997554223,20.44486328555476,20.693032997554223,17281000
2010-02-19,20.538959503173828,20.655201589067627,20.259422449509145,20.473456753440303,17620000
2010-02-22,20.68747901916504,20.93749261948644,20.558321221107644,20.558321221107644,10856000
2010-02-23,20.482683181762695,20.636750580761998,20.238205268799945,20.593391190443324,16517000
2010-02-24,20.4577693939209,20.58323903081023,20.204065719834357,20.482678910635325,15190000
2010-02-25,20.43378448486328,20.58692980437467,19.966968580216985,20.25480759431564,19896000
2010-02-26,20.69947624206543,20.770513042994764,20.394109499522063,20.571240475294903,10947000
2010-03-01,21.471662521362305,21.482732439442515,20.792658275754317,20.84432141274923,24265000
2010-03-02,21.3858642578125,21.544545402620013,21.133082649689417,21.430147449835232,13247000
2010-03-03,21.417232513427734,21.63311088353116,21.311138314813046,21.38771097079163,13620000
2010-03-04,21.49565315246582,21.538092247279973,21.20228002017043,21.37848901410005,10161000
2010-03-05,22.099000930786133,22.12298663018544,21.4688919797041,21.556534539309514,32910000
2010-03-08,22.65900230407715,22.79461806506001,21.992913713193424,22.05749264699479,29561000
2010-03-09,22.739255905151367,23.238359363542468,22.5713489843713,22.607328410380145,21849000
2010-03-10,23.027103424072266,23.11013398888959,22.702362871652646,22.79646335727838,19561000
2010-03-11,23.081531524658203,23.110131015955922,22.707895790689562,22.88410476497506,11508000
2010-03-12,23.06123924255371,23.22730037566839,22.928391391848432,23.161799383646805,8736000
2010-03-15,23.071392059326172,23.154422643695106,22.690374480722557,23.154422643695106,11262000
2010-03-16,23.003114700317383,23.183935700659138,22.779854609996626,23.087067307618913,9672000
2010-03-17,22.93946075439453,23.156262979531895,22.768787598246,23.034485052831872,11144000
2010-03-18,22.722660064697266,22.956068066585082,22.567670605567415,22.956068066585082,7593000
2010-03-19,22.543678283691406,22.886870385137414,22.37669337918236,22.543678283691406,9801000
2010-03-22,22.794618606567383,22.901634876602774,22.34902219310845,22.39883947480554,8089000
2010-03-23,22.657150268554688,23.12396609099325,22.545520244959075,22.793689805446846,11016000
2010-03-24,22.57319450378418,22.7761570347402,22.50584767781919,22.621167657607593,7700000
2010-03-25,22.703285217285156,23.090760604870628,22.703285217285156,22.735574686280273,13145000
2010-03-26,22.717130661010742,22.9486928438332,22.609190545667605,22.810309118311856,10836000
2010-03-29,22.880413055419922,22.993887198984172,22.75125344787484,22.780776749946902,7287000
2010-03-30,23.286352157592773,23.417355950132887,22.990210983509424,22.99297890471274,12046000
2010-03-31,23.43303108215332,23.458862657731146,23.195011061573588,23.26696994792779,9333000
2010-04-01,23.4274959564209,23.607396697082432,23.25405486949498,23.576029280168473,11188000
2010-04-05,23.578794479370117,23.64245135939512,23.3287807457425,23.481924319533302,7457000
2010-04-06,23.871244430541992,24.078820820997223,23.506832740592134,23.51144652684885,13992000
2010-04-07,23.599855422973633,23.95893945350618,23.530622568282237,23.89893776348461,7831000
2010-04-08,23.71247673034668,23.751246571962955,23.452164182066728,23.452164182066728,6402000
2010-04-09,23.897098541259766,23.99956220576115,23.70693967087679,23.88509784813238,4966000
2010-04-12,23.96078872680664,24.092791049192186,23.841707923421097,23.84447744915853,6537000
2010-04-13,23.862016677856445,24.05032857796156,23.742937637701154,23.880479008598368,7131000
2010-04-14,24.289413452148438,24.390954528145354,23.8167893237112,23.91463652438835,11661000
2010-04-15,24.24325942993164,24.430647013880805,24.208181699639248,24.425107961554357,6282000
2010-04-16,23.95432472229004,24.34387001115978,23.839860393321324,24.09555819630337,11495000
2010-04-19,23.751239776611328,24.14170936764836,23.513081743202473,23.892473233710117,9559000
2010-04-20,24.128787994384766,24.2663293490462,23.739240960771415,23.903553220047943,7375000
2010-04-21,24.05494499206543,24.30971848390753,23.887864936490576,24.30971848390753,5035000
2010-04-22,24.148176193237305,24.23310185976895,23.262928018120085,23.889708840225754,8638000
2010-04-23,24.66695785522461,24.700188645019082,24.18510259988014,24.333720326199487,10379000
2010-04-26,24.534027099609375,24.85157353007835,24.524797695605525,24.753724593124144,7095000
2010-04-27,23.525089263916016,24.534955609125795,23.524164914827175,24.534955609125795,10947000
2010-04-28,23.354307174682617,23.75123838081372,23.130919368219388,23.681082950465164,17995000
2010-04-29,23.574010848999023,23.85647782112876,23.24262028460235,23.420776671787525,14089000
2010-04-30,22.896455764770508,23.760471933618465,22.707221305682552,23.74293395459954,16675000
2010-05-03,23.14570426940918,23.205705991286738,22.57338584134278,23.187243652145092,16928000
2010-05-04,23.19277572631836,23.764171393669848,22.92138505673913,23.388471884595923,29370000
2010-05-05,21.964136123657227,22.984156285215704,21.78597794983162,22.892768966438595,25627000
2010-05-06,21.25888442993164,21.96874385244534,19.477310299920575,21.730585811074583,34273000
2010-05-07,20.59332275390625,21.59857368035776,20.49639821848081,21.078869779463943,29304000
2010-05-10,21.259807586669922,21.796125368522535,21.077034762916554,21.59950667893868,29826000
2010-05-11,20.607187271118164,20.99950398885443,20.422569192770457,20.992117998041522,29271000
2010-05-12,21.473041534423828,21.80535639761393,20.731796491680093,20.769643736091222,29123000
2010-05-13,21.444427490234375,22.1469027093862,21.282884758257325,21.480427798031943,22049000
2010-05-14,19.611156463623047,20.309939436465395,19.299149160222594,19.8742384301526,101983000
2010-05-17,19.459768295288086,20.00070246209684,19.217918168656666,19.868700179503,34138000
2010-05-18,18.721303939819336,19.811479731574323,18.05390614591212,19.6564003307213,70828000
2010-05-19,18.68805503845215,19.684997354039975,18.09727316800719,18.743440233578248,91584000
