Price,Close,High,Low,Open,Volume
Ticker,LLY,LLY,LLY,LLY,LLY
Date,,,,,
2010-01-04,23.622514724731445,23.972037451551543,23.589541309774695,23.589541309774695,6067100
2010-01-05,23.20705223083496,23.68187765246599,23.03558889286339,23.675283973037267,7517100
2010-01-06,23.378511428833008,23.431268396377313,23.240021558854757,23.240021558854757,7661600
2010-01-07,23.259807586669922,23.451056960289915,23.180670869062332,23.404893665376246,5997100
2010-01-08,23.08175277709961,23.266405994288757,22.976236293604185,23.266405994288757,5624400
2010-01-11,23.398296356201172,23.451055842565538,23.141100149451827,23.141100149451827,4793400
2010-01-12,23.31915283203125,23.477426213479223,23.220230081843738,23.312556640306727,4700800
2010-01-13,23.642305374145508,23.74122816444847,23.259809117443588,23.312566094083724,5320900
2010-01-14,23.741214752197266,23.741214752197266,23.576345205307007,23.576345205307007,6417300
2010-01-15,23.622514724731445,23.813764053475023,23.365318566074365,23.741221031143986,6519600
2010-01-19,24.671098709106445,25.00743174795554,23.681880633335197,23.73464013825126,17795600
2010-01-20,24.598539352416992,24.875521538316345,24.17647365553226,24.664488689873977,8851200
2010-01-21,23.81376838684082,24.71725320275552,23.74122535130921,24.57876332531013,11022600
2010-01-22,23.424671173095703,24.011606499055524,23.38510156664405,23.80057362940054,7247500
2010-01-25,23.576353073120117,23.7544125450681,23.431267018412026,23.6422999075999,6499400
2010-01-26,23.84674072265625,23.899500206355068,23.58954452890112,23.714844529119848,7128400
2010-01-27,23.99842643737793,24.018209990833334,23.675283324287072,23.846746657560203,7009700
2010-01-28,23.576353073120117,23.747816352193833,23.259803739338306,23.681869517714052,9423500
2010-01-29,23.213642120361328,23.701654768288993,23.16747882976576,23.701654768288993,9281900
2010-02-01,23.08175277709961,23.536792140477754,22.982829973198907,23.319165493892175,6767300
2010-02-02,23.490625381469727,23.57635829786104,23.01580253342708,23.0817493825213,6573500
2010-02-03,23.28618621826172,23.378512803676763,23.127910274899662,23.378512803676763,5493500
2010-02-04,22.864116668701172,23.226831829003554,22.82454957173047,23.147692603640866,8914200
2010-02-05,22.76519012451172,22.963033101867644,22.36290797831904,22.8443268123121,8698500
2010-02-08,22.93665313720703,23.167472038231086,22.56734692070442,22.745406353251003,8301000
2010-02-09,23.213642120361328,23.39170160510596,22.989419345021126,23.04877250660267,10261600
2010-02-10,22.852495193481445,23.240393635584194,22.725426333771022,23.240393635584194,9425900
2010-02-11,22.852495193481445,23.026381581742996,22.618420306850425,22.852495193481445,6352000
2010-02-12,22.70536231994629,22.765553366409808,22.491350277237075,22.70536231994629,8706400
2010-02-16,22.792295455932617,22.905988187311475,22.705352304674648,22.905988187311475,7280900
2010-02-17,22.999631881713867,23.153452902309482,22.88593908218784,22.972879734334146,5708100
2010-02-18,23.013002395629883,23.133384478530008,22.912683142804923,22.999626325171583,4158200
2010-02-19,22.899307250976562,23.05981497739682,22.645167041049458,22.872555112831748,5476400
2010-02-22,23.053129196166992,23.173511271699805,22.792302216254043,23.006314228040278,5855000
2010-02-23,22.712047576904297,23.053131001364264,22.63848046373746,22.979563888197422,5547900
2010-02-24,22.765548706054688,22.946121808479962,22.712044430717896,22.81236367136225,4426200
2010-02-25,22.899307250976562,22.95280897604188,22.551537108766922,22.63179097197705,6111600
2010-02-26,22.966190338134766,23.08657243630659,22.865871072583275,22.95950357766962,4850100
2010-03-01,22.95280647277832,23.106627423498615,22.926054337551133,23.073188530076646,5714700
2010-03-02,23.106637954711914,23.247082901828605,22.95950624635285,22.966193007595226,6316400
2010-03-03,22.95280647277832,23.227009480796937,22.89261544412916,23.15344238453418,5317600
2010-03-04,23.099952697753906,23.113328772334917,22.946131666910336,22.999633414009015,5815300
2010-03-05,23.4677791595459,23.4677791595459,23.16013718516416,23.17351325594919,5995400
2010-03-08,23.36078453063965,23.481166675155055,23.280530618038007,23.481166675155055,5672000
2010-03-09,23.44771385192871,23.52127840663794,23.253764672871842,23.40758564381283,4805800
2010-03-10,23.634981155395508,23.715235045647866,23.46109730131121,23.568103338722743,5063800
2010-03-11,23.95599937438965,23.96268868682184,23.561414131321442,23.628294499517434,6661300
2010-03-12,24.029569625854492,24.076384614061574,23.728614307933622,24.069697851985783,7245200
2010-03-15,24.08306312561035,24.10312850741463,23.915866067514344,24.016185322861805,6446000
2010-03-16,24.19675636291504,24.22350850219488,24.00280717997284,24.136565325147615,6635900
2010-03-17,24.223512649536133,24.303766529891607,24.136569457603205,24.21682333795868,6155400
2010-03-18,24.317136764526367,24.330512833245514,24.089748698749332,24.12987690490678,5731200
2010-03-19,24.190067291259766,24.46427289474813,24.083061284308588,24.190067291259766,9641300
2010-03-22,24.437522888183594,24.62478277888664,24.156630500904356,24.190069402640663,6691600
2010-03-23,24.491029739379883,24.611411851770363,24.384023700724473,24.504405813114957,6515200
2010-03-24,24.25027084350586,24.544539427891557,24.196769088033946,24.53116335121714,5450700
2010-03-25,24.06300163269043,24.464276125162446,24.04962556115222,24.464276125162446,5852200
2010-03-26,23.6884765625,24.10312707888458,23.67510304372262,24.10312707888458,8199200
2010-03-29,23.721914291381836,23.895798071676545,23.63497112562244,23.74197711762474,6954900
2010-03-30,24.009492874145508,24.03624245817196,23.72860055646345,23.7486633822893,7239900
2010-03-31,24.223512649536133,24.404085793754597,23.942620241454687,23.989435217597453,9361900
2010-04-01,24.17669677734375,24.470962695224156,24.10312966006746,24.37733274640879,6248100
2010-04-05,24.4442138671875,24.725106302949637,24.210138963406646,24.310455685930535,8196400
2010-04-06,24.417463302612305,24.464280837626728,24.116510564317856,24.3372094091488,7033500
2010-04-07,24.42413902282715,24.531145004969567,24.377324065091333,24.41744971387983,9554200
2010-04-08,24.42413902282715,24.491016804957216,24.377324065091333,24.41744971387983,6104900
2010-04-09,24.638160705566406,24.6916624421293,24.43752472881205,24.5378414415768,4587200
2010-04-12,24.45758628845215,24.631472663489184,24.437523457188153,24.631472663489184,5256400
2010-04-13,24.69166374206543,24.71841588736772,24.41077387006636,24.457588848732872,5788900
2010-04-14,24.470966339111328,24.624787356673636,24.377336376353846,24.557909540768335,7678300
2010-04-15,24.557903289794922,24.598028948634454,24.410769070784657,24.484336180289787,5629500
2010-04-16,24.437522888183594,24.638158849826098,24.41077074630468,24.42414681724414,7987600
2010-04-19,24.464271545410156,24.491021132254232,23.90917616100066,24.04293430011825,11600000
2010-04-20,24.43083953857422,24.51109598379467,24.384024554474934,24.43083953857422,7789400
2010-04-21,24.08306312561035,24.450898694401285,23.942618209103617,24.410770482017373,11347000
2010-04-22,23.661741256713867,23.969383398786224,23.548045868679978,23.935944479208974,10391800
2010-04-23,23.715234756469727,23.728610829886208,23.30727344655498,23.688482609636758,10398900
2010-04-26,23.621614456176758,23.875754852595527,23.57479945568201,23.728620536054212,6419000
2010-04-27,23.32065773010254,23.67511742236545,23.287218810401598,23.601550268287752,7002500
2010-04-28,23.247081756591797,23.420968155029676,23.120012889444936,23.420968155029676,6968300
2010-04-29,23.434343338012695,23.64166608436606,23.293898403149125,23.387528359724836,6256300
2010-04-30,23.387529373168945,23.741986381629413,23.387529373168945,23.494535406924467,6937600
2010-05-03,23.534658432006836,23.681792668606175,23.40758957845046,23.588162718488338,5234100
2010-05-04,23.414278030395508,23.66173154641448,23.313961312831722,23.427654102982345,7010800
2010-05-05,23.461101531982422,23.655048255797357,23.313967247299832,23.380845076032482,6713800
2010-05-06,23.006328582763672,23.49454394872293,22.350913517596766,23.44103963678032,12354100
2010-05-07,23.15345573425293,23.340718237590227,22.752183679377513,23.00632400811888,23682700
2010-05-10,23.507909774780273,23.942620639217132,23.354086220641573,23.72192182676686,13461100
2010-05-11,23.594850540161133,23.768736927823948,23.374151726558217,23.39421455927896,6984800
2010-05-12,23.58806610107422,23.784746981031667,23.377823342019447,23.784746981031667,6697600
2010-05-13,23.398176193237305,23.62198607692161,23.384611722666296,23.588073606914975,5617300
2010-05-14,23.00481414794922,23.33035626506993,22.875955559159333,23.289662853640287,7688500
2010-05-17,23.06585121154785,23.167583438780493,22.774224173607497,23.038724859822754,5526900
2010-05-18,22.801347732543945,23.343913507960668,22.79456679223273,23.228619412566104,6693100
2010-05-19,22.9641170501709,23.05906573040974,22.699616416031986,22.699616416031986,9399300
2010-05-20,22.61145782470703,23.03194611611418,22.448686744752802,22.686061128554446,12160500
2010-05-21,22.462244033813477,22.51650190549995,22.157049973471366,22.380859813441486,9019400
2010-05-24,22.367298126220703,22.658927754896567,22.313042834946934,22.38764353705361,4874600
2010-05-25,22.211305618286133,22.25199901797113,21.716214230993916,22.1299214060736,10079600
2010-05-26,21.872201919555664,22.367293311461903,21.770469712973807,22.367293311461903,12715000
2010-05-27,22.2587833404541,22.29269321843299,22.055321485422905,22.157051119359576,6110700
2010-05-28,22.238439559936523,22.43512048864083,22.082452040082153,22.27234944039912,8389500
2010-06-01,22.075666427612305,22.46902824788508,21.980717736417578,22.129924300956603,5852100
2010-06-02,22.52328109741211,22.530064624425176,22.12313837983925,22.218087060762045,5509500
