Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2010-01-04,6.440330982208252,6.455076781226995,6.391278499172716,6.422876697326148,493729600
2010-01-05,6.451466083526611,6.487879368872802,6.417459939457402,6.458086826968792,601904800
2010-01-06,6.348847389221191,6.477046253588525,6.342226645342805,6.4514665085786,552160000
2010-01-07,6.33711051940918,6.379844011980407,6.291067458325215,6.372320439028967,477131200
2010-01-08,6.3792405128479,6.379842800362581,6.291368010013893,6.328683317594562,447610800
2010-01-11,6.322966575622559,6.409936656739424,6.2730108613843925,6.403917799170273,462229600
2010-01-12,6.251043319702148,6.31273581891602,6.211921942817776,6.2952807265747985,594459600
2010-01-13,6.3392157554626465,6.347642155354666,6.1421034098672385,6.255556454799051,605892000
2010-01-14,6.302501201629639,6.33349791012956,6.290162947869034,6.322965313279212,432894000
2010-01-15,6.197173595428467,6.367804556471864,6.195367938527105,6.347641387739988,594067600
2010-01-19,6.471324920654297,6.475839062103917,6.236595592165155,6.2693971479875055,730007600
2010-01-20,6.3717169761657715,6.486673920818798,6.304607931659368,6.467413981837487,612152800
2010-01-21,6.2615742683410645,6.419265113196395,6.235693985875178,6.382250346663958,608154400
2010-01-22,5.951008319854736,6.244420751800569,5.933253496278336,6.22275367139185,881767600
2010-01-25,6.111108779907227,6.160160874534165,6.024439217595577,6.0942563761742115,1065699600
2010-01-26,6.197476387023926,6.431303802197153,6.096361981140937,6.197777329930594,1867110000
2010-01-27,6.255856990814209,6.337109150378845,6.0045749318299,6.224860278743567,1722568400
2010-01-28,5.9973530769348145,6.184234582331421,5.979598251090309,6.167081642230315,1173502400
2010-01-29,5.779776096343994,6.0849253109659465,5.725306646729277,6.05122051588178,1245952400
2010-02-01,5.860126495361328,5.898345437483027,5.756905498420523,5.78910558295049,749876400
2010-02-02,5.894131183624268,5.90797455361082,5.819499371791326,5.895636299546066,698342400
2010-02-03,5.995547294616699,6.024738350769651,5.8507969906922614,5.873367303805952,615328000
2010-02-04,5.779476165771484,5.969667242555499,5.7650309076728465,5.920313414304272,757652000
2010-02-05,5.882094860076904,5.898345776508649,5.743363398956661,5.796930431016203,850306800
2010-02-08,5.841768741607666,5.9549208411804475,5.838157427448201,5.889015964941626,478270800
2010-02-09,5.904062271118164,5.943484575746799,5.860727307978443,5.91098355428842,632886800
2010-02-10,5.87186336517334,5.916402513346541,5.845983078914016,5.895035165286074,370361600
2010-02-11,5.978694915771484,6.011196343551841,5.839963468695428,5.864640381948894,550345600
2010-02-12,6.030155181884766,6.068073178458809,5.883298281323169,5.961842358404085,655468800
2010-02-16,6.121038436889648,6.129765378733116,6.064462380073955,6.0771015794095895,543737600
2010-02-17,6.095457077026367,6.14842139990363,6.044598148261356,6.144810086491243,436396800
2010-02-18,6.106892108917236,6.135782214469311,6.04640381454228,6.06776994868053,422825200
2010-02-19,6.06897497177124,6.115018420716437,6.052122575252121,6.074693287277048,415469600
2010-02-22,6.03135871887207,6.093953629779706,5.994343951639114,6.08913894570441,390563600
2010-02-23,5.930243968963623,6.058743752775308,5.889617889778194,6.018719157494267,575094800
2010-02-24,6.038581371307373,6.0620541098590115,5.95371669357399,5.965453464642663,460566400
2010-02-25,6.078906536102295,6.104786817558812,5.9251283562312675,5.939874154055496,665126000
2010-02-26,6.157752990722656,6.174304449505536,6.07890795476254,6.0903433839128915,507460800
2010-03-01,6.289261341094971,6.304608623247241,6.182729578466092,6.191757462401463,550093600
2010-03-02,6.285049915313721,6.344635010769078,6.251645650482317,6.317550547731477,566546400
2010-03-03,6.299493312835693,6.315744230035706,6.257663855362972,6.287757342888229,372052800
2010-03-04,6.34102201461792,6.347341815136955,6.2784271005699805,6.297988789683704,366041200
2010-03-05,6.588994979858398,6.61156529850008,6.458990442705602,6.468319673818594,899620400
2010-03-08,6.592905521392822,6.623299544951842,6.5679276657418955,6.620892403858564,429889600
2010-03-09,6.711475372314453,6.771060462018715,6.5570952738175805,6.569734474392281,920259200
2010-03-10,6.766243934631348,6.785504276995123,6.716890914495598,6.735849912217083,596218000
2010-03-11,6.786105632781982,6.786105632781982,6.720502097923959,6.738257726756623,405700400
2010-03-12,6.81920862197876,6.853213956339388,6.793628883259863,6.842380014475599,416323600
2010-03-15,6.736149787902832,6.786104284030633,6.628113331035812,6.782493773995126,493502800
2010-03-16,6.754510402679443,6.770459978606565,6.696129072536291,6.746385344124469,446908000
2010-03-17,6.744576930999756,6.814694606763891,6.718997592087978,6.768049669941151,450956800
2010-03-18,6.76052713394165,6.771059732987713,6.699135991573257,6.7439748736875265,342109600
2010-03-19,6.688302040100098,6.77828194707869,6.657606269899051,6.764739920050717,559445600
2010-03-22,6.763537883758545,6.801155349451968,6.62510734575241,6.634737519828928,456419600
2010-03-23,6.872176170349121,6.88481577510805,6.743976875695231,6.7903212895586025,602431200
2010-03-24,6.9025678634643555,6.927545716837759,6.8465933000509835,6.850505958677085,597780400
2010-03-25,6.820714950561523,6.950719880599949,6.808677233821141,6.949214764214453,542284400
2010-03-26,6.948611736297607,6.980209528514633,6.877891375628969,6.889929088998696,640875200
2010-03-29,6.993453025817871,7.037991779635428,6.970281623628801,7.011810947892063,540744400
2010-03-30,7.0975751876831055,7.146628475945356,7.049425129865078,7.120145502173249,527310000
2010-03-31,7.071995258331299,7.120446659551521,7.055745146620758,7.086741861041226,430659600
2010-04-01,7.101186275482178,7.184244097993573,7.004285080759327,7.144521245775737,603145200
2010-04-05,7.177023410797119,7.177625296640896,7.065075054612376,7.071395257764984,684507600
2010-04-06,7.208620548248291,7.229685744906048,7.132182668821935,7.168295008510763,447017200
2010-04-07,7.24052095413208,7.280244615095356,7.182138832547229,7.208922350033645,628502000
2010-04-08,7.2209601402282715,7.268808858544516,7.163481248589745,7.235705941335068,572989200
2010-04-09,7.276333332061768,7.279343565349678,7.23630912240588,7.265500188721052,334182800
2010-04-12,7.291377544403076,7.31485028303942,7.276932287651042,7.288668656969214,333026400
2010-04-13,7.295588970184326,7.306724255908901,7.255865322986309,7.278436435451623,306210800
2010-04-14,7.393694877624512,7.39730619140972,7.344943748695448,7.381356623984528,404076400
2010-04-15,7.4908976554870605,7.494207624777777,7.388278160861373,7.396403215364516,376784800
2010-04-16,7.445154666900635,7.557704865687726,7.359387976078513,7.480363769855485,750545600
2010-04-19,7.435227394104004,7.4599039120426225,7.275730847374325,7.434023622322317,566924400
2010-04-20,7.360593795776367,7.50082996818253,7.311541310081794,7.479463424784002,738326400
2010-04-21,7.800863742828369,7.831860460868237,7.6958366758547205,7.788224140566449,982391200
2010-04-22,8.01904296875,8.027469371139311,7.709981397308429,7.77137295398745,793424800
2010-04-23,8.150246620178223,8.190872690813102,8.034988345964269,8.064780476328965,796955600
2010-04-26,8.110222816467285,8.199299474342899,8.07079971153427,8.18184559556133,479068800
2010-04-27,7.885725498199463,8.060268330251482,7.839983792962175,8.043114989891075,709343600
2010-04-28,7.8724846839904785,7.944708554767219,7.716298966309224,7.922139047166437,758402400
2010-04-29,8.084344863891602,8.125271489211546,7.884824150217178,7.915218176321169,558840800
2010-04-30,7.857138156890869,8.142424778649255,7.8544300727277845,8.104506778851242,542463600
2010-05-03,8.015429496765137,8.061473352782082,7.911004332788278,7.939894847492478,454342000
2010-05-04,7.784613132476807,7.923345007364694,7.726533157329553,7.911308094036193,723819600
2010-05-05,7.703663349151611,7.768364887758736,7.485183556091306,7.614586633305555,883103200
2010-05-06,7.410549640655518,7.771672275508532,5.996149774631968,7.638658730152404,1285860800
2010-05-07,7.09787654876709,7.420179584044202,6.77737997458712,7.334112320099214,1676018400
2010-05-10,7.643472671508789,7.663334901708025,7.479161875971379,7.530923248056316,984306400
2010-05-11,7.719611644744873,7.821026594213927,7.538448028443348,7.578772771748235,848906800
2010-05-12,7.887232303619385,7.918529562595967,7.785215469932708,7.801464779860699,654379600
2010-05-13,7.774984836578369,7.974806143445704,7.716000819135537,7.921239099362666,599712400
2010-05-14,7.638358116149902,7.718407326771623,7.50835398731005,7.678683664384798,759362800
2010-05-17,7.650396823883057,7.709380841046957,7.45448737468678,7.664842086107526,762834800
2010-05-18,7.594419479370117,7.780698666415008,7.53122229035343,7.733451848752679,782678400
2010-05-19,7.473443508148193,7.611272117906675,7.368417266961581,7.508352074858888,1025726800
2010-05-20,7.155053615570068,7.338323379764085,7.108407878599599,7.279038043902915,1282915200
2010-05-21,7.2922821044921875,7.3578860503658134,6.962154569418127,7.006391970909363,1223891200
2010-05-24,7.425893783569336,7.550481685484679,7.4108474479432855,7.441542808349388,754238800
2010-05-25,7.379552364349365,7.425895959529735,7.136998034283251,7.202902514377713,1048006400
2010-05-26,7.346144199371338,7.587495433141801,7.335310261727732,7.525803382493734,850654000
2010-05-27,7.624212265014648,7.640463178787095,7.496615711959011,7.5414549908784965,666282400
2010-05-28,7.730444431304932,7.806280434982202,7.62421359650096,7.805979893874932,815614800
2010-06-01,7.849315166473389,8.003093393928756,7.793040041614092,7.8150084746199955,876472800
2010-06-02,7.943208694458008,7.968787642205071,7.834268943610527,7.9609631247782495,688548000
2010-06-03,7.9182281494140625,7.991355259344417,7.836673835366834,7.980219971135441,650106800
2010-06-04,7.702757835388184,7.881513081441887,7.662733638432519,7.770467973229939,758304400
2010-06-07,7.551685810089111,7.79875382061624,7.539948639161927,7.772873543546481,886942000
2010-06-08,7.503237724304199,7.637756387411597,7.392493148390391,7.620903585092044,1000770400
2010-06-09,7.318762302398682,7.580577765385952,7.2973965650190955,7.567636820795879,854630000
2010-06-10,7.5387468338012695,7.552889942124284,7.2886685531508695,7.368115856984002,776356000
