Price,Close,High,Low,Open,Volume
Ticker,JPM,JPM,JPM,JPM,JPM
Date,,,,,
2010-01-04,28.829177856445312,28.923371028493897,28.03528194326068,28.116018947873755,35460500
2010-01-05,29.387596130371094,29.49524289923137,28.782081451468656,28.788810818179467,41208300
2010-01-06,29.549070358276367,29.66344651458625,29.138668742051873,29.232859361070673,27729000
2010-01-07,30.134389877319336,30.356410164892253,29.340494174602444,29.461597082915247,44864700
2010-01-08,30.060380935668945,30.073837098944622,29.656706303401524,29.851814254647035,33110100
2010-01-11,29.9594669342041,30.403510144335872,29.811454241827665,30.356414846784112,31878700
2010-01-12,29.2597599029541,29.703803046802182,28.889721810996665,29.596156301823886,47109600
2010-01-13,29.771072387695312,29.959453493388274,28.842617886136996,29.300117056962826,39622000
2010-01-14,30.067127227783203,30.13440808778247,29.67017913654586,29.73745999654513,37938300
2010-01-15,29.387596130371094,29.892190840622657,29.15884642573033,29.80472703889199,69738500
2010-01-19,29.118480682373047,29.43469421868863,28.862821186183343,29.199217691539786,41731500
2010-01-20,29.19921875,29.387599978547822,28.734989913218936,28.936827310448997,39934400
2010-01-21,27.275035858154297,29.031026450889524,27.127020538765954,28.957018791195352,137547700
2010-01-22,26.34656524658203,27.719063138141145,26.117815597988848,27.349027621255317,106634900
2010-01-25,26.380212783813477,26.83771222687516,26.131280093662788,26.75024841868647,56572200
2010-01-26,25.862159729003906,26.804070873037404,25.7545129611002,26.238924699917586,52975300
2010-01-27,26.460948944091797,26.568595717453793,25.613228358177274,25.80160956993538,66314300
2010-01-28,26.561859130859375,26.938624018471153,26.050537737994155,26.69641820261364,65047400
2010-01-29,26.19855308532715,26.810794486222147,26.10436249542039,26.67623796721312,53649000
2010-02-01,26.662790298461914,26.864627707794703,26.20529080183992,26.306208223255357,37408200
2010-02-02,27.28175163269043,27.36921542847425,26.70987869322207,26.77715695674732,45968500
2010-02-03,27.106826782226562,27.651787393194567,27.026089785674724,27.30193734080829,37373300
2010-02-04,25.80160140991211,26.857885841497513,25.80160140991211,26.770424630271204,57211800
2010-02-05,25.767969131469727,26.158190269238087,24.913521788271336,25.996718834109462,75224100
2010-02-08,25.364290237426758,25.76123811030522,25.108628243072584,25.76123811030522,58321000
2010-02-09,25.82851219177246,26.037078859571686,25.45847670790334,25.693953134047174,45173500
2010-02-10,26.151460647583008,26.57532091497386,25.915984147088853,25.996718580615223,39331800
2010-02-11,26.252378463745117,26.4878549449488,25.808335265974492,26.131275540125753,33830600
2010-02-12,26.205284118652344,26.360026178560023,25.808336202714816,26.016900360350657,38051100
2010-02-16,26.958810806274414,27.005906103095864,26.070724399782563,26.4609455065902,46425300
2010-02-17,26.938621520996094,27.21446643759343,26.750237811404812,27.086634176352813,34644100
2010-02-18,27.18756866455078,27.254846946950764,26.75698149758617,26.871355090966535,31809500
2010-02-19,26.9318904876709,27.382662923350228,26.844429286084218,26.985715134647712,40290200
